"This file contains political files uploaded by WPVI-TV during the years 2014 as of 2014-11-19 23:16:55.019030. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is ABC, INC.. FCC records give the rfChannel as 6, virtualChannel as 6 and network affiiliate as ABC."
order_number,revision,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
59212,,TOM MCGARRIGLE 2014,09/16/14,09/18/14,"McGarrigle for Senate, Tom",09/15/14,09/15/14,Strategic Media Placement,Adults 35+,4,"$9,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2059212%20Rev%200%20%2814115948629262%29.pdf,2014-09-18 11:46:00,WPVI-TV,122.90 Kb,14115948629262,pdfs/14115948629262.pdf,txts/14115948629262.txt,no,ReportBuilder,,no,,125851 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Sep 18 11:20:22 2014,3
61277,,TOM MCGARRIGLE 2014,09/25/14,10/02/14,"McGarrigle for Senate, Tom",09/24/14,09/24/14,Strategic Media Placement,Adults 35+,36,"$48,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2061277%20Rev%200%20%2814121951276199%29.pdf,2014-09-24 17:40:00,WPVI-TV,152.90 Kb,14121951276199,pdfs/14121951276199.pdf,txts/14121951276199.txt,no,ReportBuilder,,no,,156570 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep 24 17:15:27 2014,4
61277,1,TOM MCGARRIGLE 2014,09/25/14,10/02/14,"McGarrigle for Senate, Tom",09/24/14,10/01/14,Strategic Media Placement,Adults 35+,36,"$47,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2061277%20Rev%201%20%2814164351765105%29.pdf,2014-11-19 17:12:00,WPVI-TV,181.35 Kb,14164351765105,pdfs/14164351765105.pdf,txts/14164351765105.txt,no,ReportBuilder,,no,,185707 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Nov 17 17:22:49 2014,5
61277,2,TOM MCGARRIGLE 2014,09/25/14,10/02/14,"McGarrigle for Senate, Tom",09/24/14,10/07/14,Strategic Media Placement,Adults 35+,36,"$47,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2061277%20Rev%202%20%2814164351840188%29.pdf,2014-11-19 17:13:00,WPVI-TV,181.35 Kb,14164351840188,pdfs/14164351840188.pdf,txts/14164351840188.txt,no,ReportBuilder,,no,,185702 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Nov 17 17:22:20 2014,5
62391,,TOM MCGARRIGLE 2014,09/29/14,10/12/14,"McGarrigle for Senate, Tom",10/01/14,10/01/14,Strategic Media Placement,Adults 35+,77,"$150,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2062391%20Rev%200%20%2814121951825359%29.pdf,2014-10-01 16:26:00,WPVI-TV,179.02 Kb,14121951825359,pdfs/14121951825359.pdf,txts/14121951825359.txt,no,ReportBuilder,,no,,183317 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct  1 15:32:54 2014,5
62391,1,TOM MCGARRIGLE 2014,09/29/14,10/12/14,"McGarrigle for Senate, Tom",10/01/14,10/01/14,Strategic Media Placement,Adults 35+,77,"$149,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2062391%20Rev%201%20%2814123713127336%29.pdf,2014-10-03 17:21:00,WPVI-TV,185.41 Kb,14123713127336,pdfs/14123713127336.pdf,txts/14123713127336.txt,no,ReportBuilder,,no,,189858 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct  3 17:17:52 2014,5
62391,2,TOM MCGARRIGLE 2014,09/29/14,10/12/14,"McGarrigle for Senate, Tom",10/01/14,10/03/14,Strategic Media Placement,Adults 35+,77,"$148,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2062391%20Rev%202%20%2814126279119016%29.pdf,2014-10-03 17:12:00,WPVI-TV,186.47 Kb,14126279119016,pdfs/14126279119016.pdf,txts/14126279119016.txt,no,ReportBuilder,,no,,190945 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct  3 16:54:12 2014,5
62391,3,TOM MCGARRIGLE 2014,09/29/14,10/12/14,"McGarrigle for Senate, Tom",10/01/14,10/06/14,Strategic Media Placement,Adults 35+,77,"$148,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2062391%20Rev%203%20%2814126278950864%29.pdf,2014-10-06 16:38:00,WPVI-TV,182.18 Kb,14126278950864,pdfs/14126278950864.pdf,txts/14126278950864.txt,no,ReportBuilder,,no,,186556 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct  6 16:33:28 2014,5
63640,,TOM MCGARRIGLE 2014,10/14/14,10/23/14,"McGarrigle for Senate, Tom",10/13/14,10/13/14,Strategic Media Placement,Adults 35+,60,"$149,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2063640%20Rev%200%20%2814132346480440%29.pdf,2014-10-13 17:10:00,WPVI-TV,152.49 Kb,14132346480440,pdfs/14132346480440.pdf,txts/14132346480440.txt,no,ReportBuilder,,no,,156150 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct 13 10:39:38 2014,4
63640,1,TOM MCGARRIGLE 2014,10/14/14,10/23/14,"McGarrigle for Senate, Tom",10/13/14,10/14/14,Strategic Media Placement,Adults 35+,61,"$149,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2063640%20Rev%201%20%2814133178939249%29.pdf,2014-10-14 16:18:00,WPVI-TV,152.50 Kb,14133178939249,pdfs/14133178939249.pdf,txts/14133178939249.txt,no,ReportBuilder,,no,,156162 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct 14 13:18:32 2014,4
65411,,TOM MCGARRIGLE 2014,10/27/14,10/30/14,"McGarrigle for Senate, Tom",10/24/14,10/24/14,Strategic Media Placement,Adults 35+,15,"$27,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2065411%20Rev%200%20%2814144420161978%29.pdf,2014-10-27 16:33:00,WPVI-TV,124.82 Kb,14144420161978,pdfs/14144420161978.pdf,txts/14144420161978.txt,no,ReportBuilder,,no,,127815 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 24 16:58:14 2014,3
65507,,TOM MCGARRIGLE 2014,10/28/14,11/04/14,"McGarrigle for Senate, Tom",10/27/14,10/31/14,Strategic Media Placement,Adults 35+,64,"$142,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2065507%20Rev%200%20%2814147791576423%29.pdf,2014-10-31 14:12:00,WPVI-TV,181.34 Kb,14147791576423,pdfs/14147791576423.pdf,txts/14147791576423.txt,no,ReportBuilder,,no,,185692 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 31 14:11:39 2014,5
65507,1,TOM MCGARRIGLE 2014,10/28/14,11/04/14,"McGarrigle for Senate, Tom",10/27/14,10/31/14,Strategic Media Placement,Adults 35+,64,"$142,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20McGarrigle%20for%20State%20Senate/Tom%20McGarrigle%20for%20Senate%2065507%20Rev%201%20%2814147791642504%29.pdf,2014-10-31 14:12:00,WPVI-TV,179.48 Kb,14147791642504,pdfs/14147791642504.pdf,txts/14147791642504.txt,no,ReportBuilder,,no,,183789 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 31 10:07:29 2014,5
31874,,TOM WOLF FOR GOVERNOR,01/30/14,02/03/14,"Wolf for Governor, Tom",01/29/14,01/29/14,Shorr Johnson Magnus,Adults 35+,27,"$112,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2031874%20Rev%200%20%2813910929872718%29.pdf,2014-01-30 09:43:00,WPVI-TV,154.31 Kb,13910929872718,pdfs/13910929872718.pdf,txts/13910929872718.txt,no,ReportBuilder,,no,,158014 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Jan 30 08:53:50 2014,4
32355,,TOM WOLF FOR GOVERNOR,02/04/14,02/10/14,"Wolf for Governor, Tom",02/03/14,02/03/14,Shorr Johnson Magnus,Adults 35+,29,"$109,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2032355%20Rev%200%20%2813994925674284%29.pdf,2014-05-07 15:56:00,WPVI-TV,154.57 Kb,13994925674284,pdfs/13994925674284.pdf,txts/13994925674284.txt,no,ReportBuilder,,no,,158284 bytes,no,1.3,,612 x 792.003 pts (letter),Wed May  7 15:55:30 2014,4
32355,1,TOM WOLF FOR GOVERNOR,02/04/14,02/10/14,"Wolf for Governor, Tom",02/03/14,02/03/14,Shorr Johnson Magnus,Adults 35+,29,"$109,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2032355%20Rev%201%20%2813922210331522%29.pdf,2014-02-12 11:00:00,WPVI-TV,152.49 Kb,13922210331522,pdfs/13922210331522.pdf,txts/13922210331522.txt,no,ReportBuilder,,no,,156153 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Feb  7 11:08:44 2014,4
32358,,TOM WOLF FOR GOVERNOR,02/04/14,02/10/14,"Wolf for Governor, Tom",02/03/14,02/03/14,Shorr Johnson Magnus,Adults 35+,29,"$53,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2032358%20Rev%200%20%2813964470035560%29.pdf,2014-04-02 09:56:00,WPVI-TV,153.33 Kb,13964470035560,pdfs/13964470035560.pdf,txts/13964470035560.txt,no,ReportBuilder,,no,,157013 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Apr  2 09:53:52 2014,4
32358,1,TOM WOLF FOR GOVERNOR,02/04/14,02/10/14,"Wolf for Governor, Tom",02/03/14,02/03/14,Shorr Johnson Magnus,Adults 35+,29,"$53,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2032358%20Rev%201%20%2813922210397456%29.pdf,2014-02-12 11:00:00,WPVI-TV,151.24 Kb,13922210397456,pdfs/13922210397456.pdf,txts/13922210397456.txt,no,ReportBuilder,,no,,154870 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Feb  7 11:09:09 2014,4
33287,,TOM WOLF FOR GOVERNOR,02/11/14,02/17/14,"Wolf for Governor, Tom",02/10/14,02/10/14,Shorr Johnson Magnus,Adults 35+,36,"$79,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2033287%20Rev%200%20%2813922210466651%29.pdf,2014-02-12 11:00:00,WPVI-TV,153.78 Kb,13922210466651,pdfs/13922210466651.pdf,txts/13922210466651.txt,no,ReportBuilder,,no,,157473 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Feb 11 15:35:46 2014,4
33287,1,TOM WOLF FOR GOVERNOR,02/11/14,02/17/14,"Wolf for Governor, Tom",02/10/14,02/18/14,Shorr Johnson Magnus,Adults 35+,34,"$75,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2033287%20Rev%201%20%2813927544616563%29.pdf,2014-02-18 15:14:00,WPVI-TV,154.41 Kb,13927544616563,pdfs/13927544616563.pdf,txts/13927544616563.txt,no,ReportBuilder,,no,,158111 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Feb 18 14:45:30 2014,4
33299,,TOM WOLF FOR GOVERNOR,02/11/14,02/17/14,"Wolf for Governor, Tom",02/10/14,02/10/14,Shorr Johnson Magnus,Adults 35+,21,"$95,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2033299%20Rev%200%20%2813922210527417%29.pdf,2014-02-12 11:01:00,WPVI-TV,150.33 Kb,13922210527417,pdfs/13922210527417.pdf,txts/13922210527417.txt,no,ReportBuilder,,no,,153935 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Feb 11 15:36:10 2014,4
33916,,TOM WOLF FOR GOVERNOR,02/18/14,02/24/14,"Wolf for Governor, Tom",02/13/14,02/13/14,Shorr Johnson Magnus,Adults 35+,49,"$90,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2033916%20Rev%200%20%2813927545101758%29.pdf,2014-02-18 15:15:00,WPVI-TV,153.51 Kb,13927545101758,pdfs/13927545101758.pdf,txts/13927545101758.txt,no,ReportBuilder,,no,,157199 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Feb 13 13:57:36 2014,4
33916,1,TOM WOLF FOR GOVERNOR,02/18/14,02/24/14,"Wolf for Governor, Tom",02/13/14,02/18/14,Shorr Johnson Magnus,Adults 35+,51,"$93,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2033916%20Rev%201%20%2813927544456072%29.pdf,2014-02-18 15:14:00,WPVI-TV,176.45 Kb,13927544456072,pdfs/13927544456072.pdf,txts/13927544456072.txt,no,ReportBuilder,,no,,180683 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Feb 18 14:47:37 2014,5
34887,,TOM WOLF FOR GOVERNOR,02/24/14,03/03/14,"Wolf for Governor, Tom",02/24/14,02/24/14,Shorr Johnson Magnus,Adults 35+,31,"$82,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2034887%20Rev%200%20%2813933549861702%29.pdf,2014-02-25 13:59:00,WPVI-TV,152.20 Kb,13933549861702,pdfs/13933549861702.pdf,txts/13933549861702.txt,no,ReportBuilder,,no,,155856 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Feb 24 15:31:18 2014,4
35612,,TOM WOLF FOR GOVERNOR,03/04/14,03/05/14,"Wolf for Governor, Tom",02/28/14,02/28/14,Shorr Johnson Magnus,Adults 35+,9,"$19,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2035612%20Rev%200%20%2813940415026637%29.pdf,2014-03-05 12:41:00,WPVI-TV,125.31 Kb,13940415026637,pdfs/13940415026637.pdf,txts/13940415026637.txt,no,ReportBuilder,,no,,128314 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Mar  5 11:44:08 2014,3
35612,1,TOM WOLF FOR GOVERNOR,03/03/14,03/10/14,"Wolf for Governor, Tom",02/28/14,03/05/14,Shorr Johnson Magnus,Adults 35+,24,"$52,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2035612%20Rev%201%20%2813983437954795%29.pdf,2014-04-24 08:49:00,WPVI-TV,150.66 Kb,13983437954795,pdfs/13983437954795.pdf,txts/13983437954795.txt,no,ReportBuilder,,no,,154273 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Mar  5 15:34:58 2014,4
,,,,,,,,,,,,,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2036602%20Invoive%20March%20%2813969621003022%29.pdf,2014-04-08 09:01:00,WPVI-TV,60.01 Kb,13969621003022,pdfs/13969621003022.pdf,txts/13969621003022.txt,no,ReportBuilder,,no,,61452 bytes,yes,1.3,,792 x 612 pts (letter),Thu Apr  3 14:51:26 2014,2
36602,,TOM WOLF FOR GOVERNOR,03/11/14,03/17/14,"Wolf for Governor, Tom",03/10/14,03/10/14,Shorr Johnson Magnus,Adults 35+,22,"$50,850.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2036602%20Rev%200%20%2813944855669731%29.pdf,2014-03-10 17:02:00,WPVI-TV,149.05 Kb,13944855669731,pdfs/13944855669731.pdf,txts/13944855669731.txt,no,ReportBuilder,,no,,152632 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Mar 10 16:05:04 2014,4
37582,,TOM WOLF FOR GOVERNOR,03/17/14,03/24/14,"Wolf for Governor, Tom",03/17/14,03/17/14,Shorr Johnson Magnus,Adults 35+,22,"$50,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2037582%20Rev%200%20%2813951691086847%29.pdf,2014-03-18 14:58:00,WPVI-TV,149.03 Kb,13951691086847,pdfs/13951691086847.pdf,txts/13951691086847.txt,no,ReportBuilder,,no,,152610 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Mar 17 14:39:59 2014,4
38800,,TOM WOLF FOR GOVERNOR,03/25/14,03/31/14,"Wolf for Governor, Tom",03/24/14,03/24/14,Shorr Johnson Magnus,Adults 35+,41,"$101,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2038800%20Rev%200%20%2813956939086200%29.pdf,2014-03-24 16:45:00,WPVI-TV,150.72 Kb,13956939086200,pdfs/13956939086200.pdf,txts/13956939086200.txt,no,ReportBuilder,,no,,154337 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Mar 24 15:54:14 2014,4
40566,,TOM WOLF FOR GOVERNOR,04/01/14,04/07/14,"Wolf for Governor, Tom",03/31/14,03/31/14,Shorr Johnson Magnus,Adults 35+,53,"$84,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2040566%20Rev%200%20%2813963007691070%29.pdf,2014-03-31 17:19:00,WPVI-TV,176.33 Kb,13963007691070,pdfs/13963007691070.pdf,txts/13963007691070.txt,no,ReportBuilder,,no,,180564 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Mar 31 16:39:14 2014,5
40566,1,TOM WOLF FOR GOVERNOR,04/01/14,04/07/14,"Wolf for Governor, Tom",03/31/14,04/01/14,Shorr Johnson Magnus,Adults 35+,55,"$101,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2040566%20Rev%201%20%2813964462928725%29.pdf,2014-04-02 09:44:00,WPVI-TV,176.97 Kb,13964462928725,pdfs/13964462928725.pdf,txts/13964462928725.txt,no,ReportBuilder,,no,,181213 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Apr  1 16:50:31 2014,5
40566,2,TOM WOLF FOR GOVERNOR,04/01/14,04/07/14,"Wolf for Governor, Tom",03/31/14,04/03/14,Shorr Johnson Magnus,Adults 35+,57,"$103,250.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2040566%20Rev%202%20%2813966439864633%29.pdf,2014-04-04 16:39:00,WPVI-TV,178.03 Kb,13966439864633,pdfs/13966439864633.pdf,txts/13966439864633.txt,no,ReportBuilder,,no,,182301 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Apr  3 15:52:34 2014,5
41378,,TOM WOLF FOR GOVERNOR,04/07/14,04/14/14,"Wolf for Governor, Tom",04/07/14,04/07/14,Shorr Johnson Magnus,Adults 35+,41,"$70,850.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2041378%20Rev%200%20%2813969621258238%29.pdf,2014-04-08 09:02:00,WPVI-TV,151.93 Kb,13969621258238,pdfs/13969621258238.pdf,txts/13969621258238.txt,no,ReportBuilder,,no,,155573 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr  7 14:28:51 2014,4
41378,1,TOM WOLF FOR GOVERNOR,04/07/14,04/14/14,"Wolf for Governor, Tom",04/07/14,04/09/14,Shorr Johnson Magnus,Adults 35+,54,"$115,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2041378%20Rev%201%20%2813971340673056%29.pdf,2014-04-10 08:47:00,WPVI-TV,178.70 Kb,13971340673056,pdfs/13971340673056.pdf,txts/13971340673056.txt,no,ReportBuilder,,no,,182988 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Apr  9 17:15:14 2014,5
42063,,TOM WOLF FOR GOVERNOR,04/14/14,04/21/14,"Wolf for Governor, Tom",04/14/14,04/14/14,Shorr Johnson Magnus,Adults 35+,52,"$118,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%20420063%20Rev%200%20%2813976559885922%29.pdf,2014-04-16 09:46:00,WPVI-TV,152.67 Kb,13976559885922,pdfs/13976559885922.pdf,txts/13976559885922.txt,no,ReportBuilder,,no,,156338 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Apr 16 09:43:01 2014,4
42063,1,TOM WOLF FOR GOVERNOR,04/14/14,04/21/14,"Wolf for Governor, Tom",04/14/14,04/16/14,Shorr Johnson Magnus,Adults 35+,53,"$122,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%20420063%20Rev%201%20%2813978368678720%29.pdf,2014-04-18 12:01:00,WPVI-TV,152.99 Kb,13978368678720,pdfs/13978368678720.pdf,txts/13978368678720.txt,no,ReportBuilder,,no,,156666 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Apr 16 12:45:45 2014,4
42859,,TOM WOLF FOR GOVERNOR,04/22/14,04/28/14,"Wolf for Governor, Tom",04/21/14,04/21/14,Shorr Johnson Magnus,Adults 35+,44,"$72,550.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2042859%20Rev%200%20%2813982779149780%29.pdf,2014-04-23 14:31:00,WPVI-TV,150.67 Kb,13982779149780,pdfs/13982779149780.pdf,txts/13982779149780.txt,no,ReportBuilder,,no,,154285 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr 21 14:46:15 2014,4
42859,1,TOM WOLF FOR GOVERNOR,04/22/14,04/28/14,"Wolf for Governor, Tom",04/21/14,04/22/14,Shorr Johnson Magnus,Adults 35+,64,"$132,525.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2042859%20Rev%201%20%2813982779075890%29.pdf,2014-04-23 14:31:00,WPVI-TV,177.41 Kb,13982779075890,pdfs/13982779075890.pdf,txts/13982779075890.txt,no,ReportBuilder,,no,,181667 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Apr 22 12:22:44 2014,5
42859,2,TOM WOLF FOR GOVERNOR,04/22/14,04/28/14,"Wolf for Governor, Tom",04/21/14,05/06/14,Shorr Johnson Magnus,Adults 35+,64,"$132,425.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2042859%20Rev%202%20%2813994924274519%29.pdf,2014-05-07 15:53:00,WPVI-TV,177.44 Kb,13994924274519,pdfs/13994924274519.pdf,txts/13994924274519.txt,no,ReportBuilder,,no,,181695 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:44:00 2014,5
43547,,TOM WOLF FOR GOVERNOR,04/28/14,05/05/14,"Wolf for Governor, Tom",04/28/14,04/28/14,Shorr Johnson Magnus,Adults 35+,57,"$109,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2043547%20Rev%200%20%2813988716966994%29.pdf,2014-04-30 11:28:00,WPVI-TV,177.23 Kb,13988716966994,pdfs/13988716966994.pdf,txts/13988716966994.txt,no,ReportBuilder,,no,,181483 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr 28 16:41:21 2014,5
43547,1,TOM WOLF FOR GOVERNOR,04/28/14,05/05/14,"Wolf for Governor, Tom",04/28/14,05/01/14,Shorr Johnson Magnus,Adults 35+,57,"$109,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2043547%20Rev%201%20%2813993025400165%29.pdf,2014-05-05 11:09:00,WPVI-TV,177.25 Kb,13993025400165,pdfs/13993025400165.pdf,txts/13993025400165.txt,no,ReportBuilder,,no,,181509 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  2 11:22:26 2014,5
43547,2,TOM WOLF FOR GOVERNOR,04/28/14,05/05/14,"Wolf for Governor, Tom",04/28/14,05/02/14,Shorr Johnson Magnus,Adults 35+,76,"$150,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2043547%20Rev%202%20%2813993025270299%29.pdf,2014-05-05 11:08:00,WPVI-TV,205.10 Kb,13993025270299,pdfs/13993025270299.pdf,txts/13993025270299.txt,no,ReportBuilder,,no,,210023 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:48:52 2014,6
43547,3,TOM WOLF FOR GOVERNOR,04/28/14,05/05/14,"Wolf for Governor, Tom",04/28/14,05/06/14,Shorr Johnson Magnus,Adults 35+,76,"$149,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2043547%20Rev%203%20%2813994924069127%29.pdf,2014-05-07 15:53:00,WPVI-TV,205.10 Kb,13994924069127,pdfs/13994924069127.pdf,txts/13994924069127.txt,no,ReportBuilder,,no,,210027 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:44:09 2014,6
